1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
865,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,111111,111111,111111,111111,111111,111111,111111,111111,111111,111111,111111,111111,111111,111111,111111,111111,111111,111111,111111,111111
913,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,5,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,6,0.0095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,7,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,8,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,111111,111111,111111,111111,111111,111111,111111,111111,111111,111111,111111,111111,111111,111111,111111,111111,111111,111111,111111,111111
934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
